image,iou,precision,recall,fp_rate,fn_rate
10066_046.jpg,0.5607753937645379,0.9491756912255531,0.5781351324795743,0.0305820687870042,0.4218648675203601
10870_040.jpg,0.8282691022498521,0.8974089762619146,0.9148980671513042,0.037628197467254584,0.08510193284857281
3888_1480.jpg,0.8779451916266164,0.8846545750963497,0.9914354230895333,0.03818776776978744,0.00856457690989576
4795_017.jpg,0.47782326850876955,0.47782326850876955,0.9999999999988098,0.049598962974962885,0.0
9483_017.jpg,0.9463497297491881,0.9495804952490897,0.9964176879246749,0.041124443693311946,0.003582312075290551
AVERAGE,0.7382325371797928,0.8317286012683354,0.8961772621287792,0.03942428813846421,0.10382273787082386
